N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper,point_est_feasible,main_seed_verdict,main_seed_m,verify_seed_verdict,verify_seed_m
444,1475,9.062133448789996,68,200,0.34,0.2779154592508567,0.4081150452832114,False,insufficient,200,,
508,908,9.062133448789996,105,200,0.525,0.45597395960896836,0.5930837740575836,False,insufficient,200,,
572,341,9.062133448789996,155,200,0.775,0.7122587671141067,0.8273763032179636,False,insufficient,200,,
60,4877,9.062133448789998,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
3,5382,9.062159628728777,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
67,4815,9.062159628728777,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
131,4248,9.062159628728777,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
195,3681,9.062159628728777,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
259,3114,9.062159628728777,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
323,2547,9.062159628728777,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
387,1980,9.062159628728777,33,200,0.165,0.11996855297651625,0.22265781589168893,False,insufficient,200,,
451,1413,9.062159628728777,71,200,0.355,0.2919862749369033,0.4234788697970958,False,insufficient,200,,
515,846,9.062159628728777,110,200,0.55,0.48075615084147033,0.6173593164916334,False,insufficient,200,,
579,279,9.062159628728777,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
10,5320,9.062185808667557,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
74,4753,9.062185808667557,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
138,4186,9.062185808667557,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
202,3619,9.062185808667557,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
266,3052,9.062185808667557,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
330,2485,9.062185808667557,11,200,0.055,0.03098534156570805,0.09578699916966896,False,insufficient,200,,
394,1918,9.062185808667557,35,200,0.175,0.1286051503455461,0.23364431198927976,False,insufficient,200,,
458,1351,9.062185808667557,73,200,0.365,0.30140526417602626,0.4336829740245936,False,insufficient,200,,
522,784,9.062185808667557,113,200,0.565,0.4957073620520242,0.6318427454810105,False,insufficient,200,,
586,217,9.062185808667557,163,200,0.815,0.755429371876425,0.8626980723221283,False,insufficient,200,,
17,5258,9.062211988606336,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
145,4124,9.062211988606336,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
209,3557,9.062211988606336,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
273,2990,9.062211988606336,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
337,2423,9.062211988606336,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
401,1856,9.062211988606336,37,200,0.185,0.1373019276778717,0.24457062812357494,False,insufficient,200,,
465,1289,9.062211988606336,79,200,0.395,0.3298410096426624,0.4641165089578198,False,insufficient,200,,
529,722,9.062211988606336,120,200,0.6,0.5308367198423567,0.6653942148238506,False,insufficient,200,,
593,155,9.062211988606336,166,200,0.83,0.7718411632128768,0.8757209211856076,False,insufficient,200,,
81,4691,9.062211988606338,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
24,5196,9.062238168545116,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
88,4629,9.062238168545116,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
152,4062,9.062238168545116,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
216,3495,9.062238168545116,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
280,2928,9.062238168545116,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
344,2361,9.062238168545116,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
408,1794,9.062238168545116,39,200,0.195,0.1460552050050192,0.2554404442630482,False,insufficient,200,,
472,1227,9.062238168545116,81,200,0.405,0.3393777123306897,0.4742028997364132,False,insufficient,200,,
536,660,9.062238168545116,128,200,0.64,0.5714152811080028,0.7033080274246877,False,insufficient,200,,
600,93,9.062238168545116,171,200,0.855,0.7995133242038862,0.8971064938611499,False,insufficient,200,,
543,598,9.062264348483895,131,200,0.655,0.5867558920387631,0.7174020566938584,False,insufficient,200,,
607,31,9.062264348483895,524,600,0.8733333333333333,0.8443239913157072,0.8975926051862703,False,insufficient,600,,
31,5134,9.062264348483897,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
95,4567,9.062264348483897,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
159,4000,9.062264348483897,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
223,3433,9.062264348483897,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
287,2866,9.062264348483897,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
351,2299,9.062264348483897,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
415,1732,9.062264348483897,46,200,0.23,0.1770934322171564,0.2930830441840836,False,insufficient,200,,
479,1165,9.062264348483897,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
102,4505,9.062290528422675,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
166,3938,9.062290528422675,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
230,3371,9.062290528422675,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
294,2804,9.062290528422675,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
358,2237,9.062290528422675,22,200,0.11,0.07377244436816725,0.16092691043362384,False,insufficient,200,,
422,1670,9.062290528422675,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
486,1103,9.062290528422675,89,200,0.445,0.377806009517404,0.5142669764161818,False,insufficient,200,,
38,5072,9.062290528422677,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
550,536,9.062290528422677,135,200,0.675,0.607319850609677,0.7360842850561861,False,insufficient,200,,
109,4443,9.062316708361456,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
173,3876,9.062316708361456,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
237,3309,9.062316708361456,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
301,2742,9.062316708361456,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
365,2175,9.062316708361456,24,200,0.12,0.0819799268161472,0.17234252145226464,False,insufficient,200,,
429,1608,9.062316708361456,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
493,1041,9.062316708361456,96,200,0.48,0.4117916632582544,0.548962149808504,False,insufficient,200,,
557,474,9.062316708361456,145,200,0.725,0.6593166058798847,0.7822029971190819,False,insufficient,200,,
45,5010,9.062316708361458,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
52,4948,9.062342888300236,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
116,4381,9.062342888300236,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
180,3814,9.062342888300236,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
244,3247,9.062342888300236,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
308,2680,9.062342888300236,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
372,2113,9.062342888300236,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
436,1546,9.062342888300236,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
500,979,9.062342888300236,98,200,0.49,0.42156278278393533,0.5588141237494437,False,insufficient,200,,
564,412,9.062342888300236,150,200,0.75,0.6856590163422495,0.804918320323269,False,insufficient,200,,
187,3752,9.062369068239015,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
251,3185,9.062369068239015,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
315,2618,9.062369068239015,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
443,1484,9.062369068239015,68,200,0.34,0.2779154592508567,0.4081150452832114,False,insufficient,200,,
507,917,9.062369068239015,104,200,0.52,0.45103785019149595,0.5882083367417457,False,insufficient,200,,
571,350,9.062369068239015,154,200,0.77,0.7069169558159164,0.8229065677828437,False,insufficient,200,,
59,4886,9.062369068239017,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
123,4319,9.062369068239017,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
379,2051,9.062369068239017,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
2,5391,9.062395248177795,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
66,4824,9.062395248177795,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
322,2556,9.062395248177795,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
386,1989,9.062395248177795,33,200,0.165,0.11996855297651625,0.22265781589168893,False,insufficient,200,,
450,1422,9.062395248177795,71,200,0.355,0.2919862749369033,0.4234788697970958,False,insufficient,200,,
514,855,9.062395248177795,110,200,0.55,0.48075615084147033,0.6173593164916334,False,insufficient,200,,
578,288,9.062395248177795,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
130,4257,9.062395248177797,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
194,3690,9.062395248177797,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
258,3123,9.062395248177797,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
9,5329,9.062421428116576,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
73,4762,9.062421428116576,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
137,4195,9.062421428116576,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
201,3628,9.062421428116576,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
265,3061,9.062421428116576,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
329,2494,9.062421428116576,11,200,0.055,0.03098534156570805,0.09578699916966896,False,insufficient,200,,
393,1927,9.062421428116576,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
457,1360,9.062421428116576,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
521,793,9.062421428116576,113,200,0.565,0.4957073620520242,0.6318427454810105,False,insufficient,200,,
585,226,9.062421428116576,163,200,0.815,0.755429371876425,0.8626980723221283,False,insufficient,200,,
80,4700,9.062447608055356,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
144,4133,9.062447608055356,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
208,3566,9.062447608055356,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
272,2999,9.062447608055356,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
336,2432,9.062447608055356,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
400,1865,9.062447608055356,37,200,0.185,0.1373019276778717,0.24457062812357494,False,insufficient,200,,
464,1298,9.062447608055356,79,200,0.395,0.3298410096426624,0.4641165089578198,False,insufficient,200,,
528,731,9.062447608055356,119,200,0.595,0.5257971002635867,0.6606222876693102,False,insufficient,200,,
592,164,9.062447608055356,165,200,0.825,0.7663556880107202,0.8713948496544538,False,insufficient,200,,
16,5267,9.062447608055358,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
471,1236,9.062473787994135,81,200,0.405,0.3393777123306897,0.4742028997364132,False,insufficient,200,,
535,669,9.062473787994135,127,200,0.635,0.5663170259754063,0.6985947358239737,False,insufficient,200,,
23,5205,9.062473787994136,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
87,4638,9.062473787994136,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
151,4071,9.062473787994136,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
215,3504,9.062473787994136,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
279,2937,9.062473787994136,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
343,2370,9.062473787994136,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
407,1803,9.062473787994136,39,200,0.195,0.1460552050050192,0.2554404442630482,False,insufficient,200,,
599,102,9.062473787994136,171,200,0.855,0.7995133242038862,0.8971064938611499,False,insufficient,200,,
94,4576,9.062499967932915,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
158,4009,9.062499967932915,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
222,3442,9.062499967932915,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
286,2875,9.062499967932915,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
350,2308,9.062499967932915,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
414,1741,9.062499967932915,45,200,0.225,0.17262369678203637,0.2877412328858932,False,insufficient,200,,
478,1174,9.062499967932915,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
542,607,9.062499967932915,130,200,0.65,0.5816346428084853,0.7127117591908259,False,insufficient,200,,
606,40,9.062499967932915,522,600,0.87,0.840719438353528,0.894572902822539,False,insufficient,600,,
30,5143,9.062499967932917,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
37,5081,9.062526147871695,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
101,4514,9.062526147871695,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
165,3947,9.062526147871695,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
229,3380,9.062526147871695,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
293,2813,9.062526147871695,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
357,2246,9.062526147871695,21,200,0.105,0.06970748770124899,0.15518032036723173,False,insufficient,200,,
421,1679,9.062526147871695,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
485,1112,9.062526147871695,89,200,0.445,0.377806009517404,0.5142669764161818,False,insufficient,200,,
549,545,9.062526147871695,134,200,0.67,0.6021668471867698,0.7314257417457829,False,insufficient,200,,
611,0,9.069699451097392,7211,8000,0.901375,0.894647535166574,0.9077171834491304,True,crossing,8000,crossing,4000
44,5026,9.074280940383877,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
108,4459,9.074280940383877,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
172,3892,9.074280940383877,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
236,3325,9.074280940383877,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
300,2758,9.074280940383877,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
364,2191,9.074280940383877,22,200,0.11,0.07377244436816725,0.16092691043362384,False,insufficient,200,,
428,1624,9.074280940383877,57,200,0.285,0.22695002962622268,0.35115346084143123,False,insufficient,200,,
492,1057,9.074280940383877,100,200,0.5,0.43136085907267824,0.5686391409273218,False,insufficient,200,,
556,490,9.074280940383877,148,200,0.74,0.6750925434347002,0.7958616997641975,False,insufficient,200,,
563,428,9.074307120322656,153,200,0.765,0.7015863106396482,0.8184256662258015,False,insufficient,200,,
51,4964,9.074307120322658,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
115,4397,9.074307120322658,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
179,3830,9.074307120322658,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
243,3263,9.074307120322658,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
307,2696,9.074307120322658,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
371,2129,9.074307120322658,22,200,0.11,0.07377244436816725,0.16092691043362384,False,insufficient,200,,
435,1562,9.074307120322658,64,200,0.32,0.2592653327095053,0.38751898489132125,False,insufficient,200,,
499,995,9.074307120322658,105,200,0.525,0.45597395960896836,0.5930837740575836,False,insufficient,200,,
58,4902,9.074333300261436,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
122,4335,9.074333300261436,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
186,3768,9.074333300261436,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
250,3201,9.074333300261436,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
314,2634,9.074333300261436,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
378,2067,9.074333300261436,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
442,1500,9.074333300261436,68,200,0.34,0.2779154592508567,0.4081150452832114,False,insufficient,200,,
506,933,9.074333300261436,113,200,0.565,0.4957073620520242,0.6318427454810105,False,insufficient,200,,
570,366,9.074333300261436,156,200,0.78,0.7176120002896181,0.8318346167757626,False,insufficient,200,,
129,4273,9.074359480200217,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
193,3706,9.074359480200217,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
257,3139,9.074359480200217,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
321,2572,9.074359480200217,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
385,2005,9.074359480200217,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
449,1438,9.074359480200217,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
513,871,9.074359480200217,117,200,0.585,0.5157391484647247,0.6510571460015516,False,insufficient,200,,
577,304,9.074359480200217,161,200,0.805,0.7445595557369519,0.8539447949949808,False,insufficient,200,,
1,5407,9.074359480200219,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
65,4840,9.074359480200219,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
8,5345,9.074385660138997,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
72,4778,9.074385660138997,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
136,4211,9.074385660138997,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
200,3644,9.074385660138997,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
264,3077,9.074385660138997,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
328,2510,9.074385660138997,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
392,1943,9.074385660138997,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
456,1376,9.074385660138997,73,200,0.365,0.30140526417602626,0.4336829740245936,False,insufficient,200,,
520,809,9.074385660138997,121,200,0.605,0.5358834910421801,0.6701589903573376,False,insufficient,200,,
584,242,9.074385660138997,170,200,0.85,0.7939442066666507,0.8928640646650752,False,insufficient,200,,
271,3015,9.074411840077776,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
335,2448,9.074411840077776,13,200,0.065,0.03837635449161451,0.10801907971038324,False,insufficient,200,,
463,1314,9.074411840077776,79,200,0.395,0.3298410096426624,0.4641165089578198,False,insufficient,200,,
15,5283,9.074411840077778,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
79,4716,9.074411840077778,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
143,4149,9.074411840077778,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
207,3582,9.074411840077778,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
399,1881,9.074411840077778,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
527,747,9.074411840077778,127,200,0.635,0.5663170259754063,0.6985947358239737,False,insufficient,200,,
591,180,9.074411840077778,500,600,0.8333333333333334,0.8014123232845849,0.8610132093064666,False,insufficient,600,,
22,5221,9.074438020016556,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
342,2386,9.074438020016556,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
406,1819,9.074438020016556,36,200,0.18,0.13294625827141174,0.2391147507967245,False,insufficient,200,,
470,1252,9.074438020016556,88,200,0.44,0.3729781920017676,0.5092832471985078,False,insufficient,200,,
534,685,9.074438020016556,135,200,0.675,0.607319850609677,0.7360842850561861,False,insufficient,200,,
598,118,9.074438020016556,511,600,0.8516666666666667,0.8209921286956898,0.8778668081878694,False,insufficient,600,,
86,4654,9.074438020016558,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
150,4087,9.074438020016558,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
214,3520,9.074438020016558,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
278,2953,9.074438020016558,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
29,5159,9.074464199955337,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
93,4592,9.074464199955337,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
157,4025,9.074464199955337,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
221,3458,9.074464199955337,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
285,2891,9.074464199955337,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
349,2324,9.074464199955337,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
413,1757,9.074464199955337,43,200,0.215,0.16371876218582487,0.277023074015484,False,insufficient,200,,
477,1190,9.074464199955337,91,200,0.455,0.3874821925827813,0.5242138868174252,False,insufficient,200,,
541,623,9.074464199955337,136,200,0.68,0.6124810151086787,0.7407346672904946,False,insufficient,200,,
605,56,9.074464199955337,525,600,0.875,0.846128472866618,0.899100251298315,False,insufficient,600,,
548,561,9.074490379894115,142,200,0.71,0.6436252184459675,0.768459744353068,False,insufficient,200,,
36,5097,9.074490379894117,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
100,4530,9.074490379894117,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
164,3963,9.074490379894117,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
228,3396,9.074490379894117,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
292,2829,9.074490379894117,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
356,2262,9.074490379894117,20,200,0.1,0.06567044845124732,0.14940581288392302,False,insufficient,200,,
420,1695,9.074490379894117,48,200,0.24,0.1860661595414933,0.3037334103263674,False,insufficient,200,,
484,1128,9.074490379894117,93,200,0.465,0.3971856410502652,0.5341335318165621,False,insufficient,200,,
491,1066,9.074516559832896,100,200,0.5,0.43136085907267824,0.5686391409273218,False,insufficient,200,,
43,5035,9.074516559832897,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
107,4468,9.074516559832897,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
171,3901,9.074516559832897,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
235,3334,9.074516559832897,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
299,2767,9.074516559832897,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
363,2200,9.074516559832897,22,200,0.11,0.07377244436816725,0.16092691043362384,False,insufficient,200,,
427,1633,9.074516559832897,56,200,0.28,0.2223688973234035,0.3459230464109402,False,insufficient,200,,
555,499,9.074516559832897,147,200,0.735,0.669824237532593,0.7913184589329944,False,insufficient,200,,
114,4406,9.074542739771676,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
178,3839,9.074542739771676,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
242,3272,9.074542739771676,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
306,2705,9.074542739771676,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
370,2138,9.074542739771676,22,200,0.11,0.07377244436816725,0.16092691043362384,False,insufficient,200,,
434,1571,9.074542739771676,63,200,0.315,0.2546232094605245,0.38234956140699167,False,insufficient,200,,
498,1004,9.074542739771676,105,200,0.525,0.45597395960896836,0.5930837740575836,False,insufficient,200,,
562,437,9.074542739771676,153,200,0.765,0.7015863106396482,0.8184256662258015,False,insufficient,200,,
50,4973,9.074542739771678,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
57,4911,9.074568919710456,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
121,4344,9.074568919710456,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
185,3777,9.074568919710456,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
249,3210,9.074568919710456,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
313,2643,9.074568919710456,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
377,2076,9.074568919710456,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
441,1509,9.074568919710456,68,200,0.34,0.2779154592508567,0.4081150452832114,False,insufficient,200,,
505,942,9.074568919710456,112,200,0.56,0.4907167528014922,0.6270218079982324,False,insufficient,200,,
569,375,9.074568919710456,155,200,0.775,0.7122587671141067,0.8273763032179636,False,insufficient,200,,
0,5416,9.074595099649237,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
64,4849,9.074595099649237,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
128,4282,9.074595099649237,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
192,3715,9.074595099649237,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
256,3148,9.074595099649237,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
320,2581,9.074595099649237,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
384,2014,9.074595099649237,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
448,1447,9.074595099649237,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
512,880,9.074595099649237,115,200,0.575,0.505709325931126,0.6414638750685293,False,insufficient,200,,
576,313,9.074595099649237,161,200,0.805,0.7445595557369519,0.8539447949949808,False,insufficient,200,,
7,5354,9.074621279588015,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
71,4787,9.074621279588015,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
327,2519,9.074621279588015,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
391,1952,9.074621279588015,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
455,1385,9.074621279588015,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
519,818,9.074621279588015,121,200,0.605,0.5358834910421801,0.6701589903573376,False,insufficient,200,,
583,251,9.074621279588015,169,200,0.845,0.7883930935816389,0.8886036310167766,False,insufficient,200,,
135,4220,9.074621279588017,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
199,3653,9.074621279588017,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
263,3086,9.074621279588017,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
14,5292,9.074647459526796,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
78,4725,9.074647459526796,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
142,4158,9.074647459526796,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
