N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper
562,381,8.980713839184462,148,200,0.74,0.6750925434347002,0.7958616997641975
562,386,8.989091419594034,20,25,0.8,0.6086904946512341,0.9113941536925313
562,389,8.994117967839777,151,200,0.755,0.6909575639021187,0.8094313194967102
562,390,8.995793483921693,22,25,0.88,0.7004420590811533,0.9583318288209496
562,391,8.997469000003607,22,25,0.88,0.7004420590811533,0.9583318288209496
562,421,9.047734482461044,152,200,0.76,0.6962665896736326,0.8139338404585067
562,429,9.06113861111636,149,200,0.745,0.6803707412567906,0.8003950486754174
562,437,9.074542739771676,153,200,0.765,0.7015863106396482,0.8184256662258015
563,86,8.501280620307877,21,25,0.84,0.6534637822439173,0.9359654858790166
563,256,8.786118354233352,17,25,0.68,0.4841026912048403,0.827948097801419
563,340,8.926861705114176,21,25,0.84,0.6534637822439173,0.9359654858790166
563,361,8.962047542834382,18,25,0.72,0.5242339465222646,0.8571614622631633
563,364,8.967074091080125,74,100,0.74,0.6462901047218014,0.8159530158690804
563,365,8.968749607162039,74,100,0.74,0.6462901047218014,0.8159530158690804
563,366,8.970425123243954,74,100,0.74,0.6462901047218014,0.8159530158690804
563,367,8.972100639325868,74,100,0.74,0.6462901047218014,0.8159530158690804
563,368,8.973776155407784,74,100,0.74,0.6462901047218014,0.8159530158690804
563,369,8.975451671489697,74,100,0.74,0.6462901047218014,0.8159530158690804
563,370,8.977127187571613,74,100,0.74,0.6462901047218014,0.8159530158690804
563,371,8.978802703653527,74,100,0.74,0.6462901047218014,0.8159530158690804
563,372,8.980478219735442,148,200,0.74,0.6750925434347002,0.7958616997641975
563,377,8.988855800145014,20,25,0.8,0.6086904946512341,0.9113941536925313
563,380,8.993882348390757,152,200,0.76,0.6962665896736326,0.8139338404585067
563,381,8.995557864472673,22,25,0.88,0.7004420590811533,0.9583318288209496
563,382,8.997233380554587,22,25,0.88,0.7004420590811533,0.9583318288209496
563,412,9.047498863012024,153,200,0.765,0.7015863106396482,0.8184256662258015
563,420,9.06090299166734,150,200,0.75,0.6856590163422495,0.804918320323269
563,428,9.074307120322656,153,200,0.765,0.7015863106396482,0.8184256662258015
564,78,8.502720516940775,21,25,0.84,0.6534637822439173,0.9359654858790166
564,247,8.785882734784334,17,25,0.68,0.4841026912048403,0.827948097801419
564,331,8.926626085665157,21,25,0.84,0.6534637822439173,0.9359654858790166
564,352,8.961811923385362,18,25,0.72,0.5242339465222646,0.8571614622631633
564,356,8.96851398771302,75,100,0.75,0.6569553637346054,0.8245478868808965
564,357,8.970189503794936,75,100,0.75,0.6569553637346054,0.8245478868808965
564,358,8.97186501987685,75,100,0.75,0.6569553637346054,0.8245478868808965
564,359,8.973540535958765,75,100,0.75,0.6569553637346054,0.8245478868808965
564,360,8.975216052040679,75,100,0.75,0.6569553637346054,0.8245478868808965
564,361,8.976891568122594,75,100,0.75,0.6569553637346054,0.8245478868808965
564,362,8.978567084204508,75,100,0.75,0.6569553637346054,0.8245478868808965
564,363,8.980242600286424,75,100,0.75,0.6569553637346054,0.8245478868808965
564,364,8.981918116368337,144,200,0.72,0.6540769535890598,0.7776311026765964
564,368,8.988620180695996,20,25,0.8,0.6086904946512341,0.9113941536925313
564,371,8.993646728941739,20,25,0.8,0.6086904946512341,0.9113941536925313
564,372,8.995322245023655,156,200,0.78,0.7176120002896181,0.8318346167757626
564,374,8.998673277187482,22,25,0.88,0.7004420590811533,0.9583318288209496
564,404,9.04893875964492,153,200,0.765,0.7015863106396482,0.8184256662258015
564,412,9.062342888300236,150,200,0.75,0.6856590163422495,0.804918320323269
564,420,9.075747016955553,153,200,0.765,0.7015863106396482,0.8184256662258015
565,69,8.502484897491755,21,25,0.84,0.6534637822439173,0.9359654858790166
565,238,8.785647115335314,17,25,0.68,0.4841026912048403,0.827948097801419
565,322,8.926390466216137,21,25,0.84,0.6534637822439173,0.9359654858790166
565,344,8.963251820018257,18,25,0.72,0.5242339465222646,0.8571614622631633
565,347,8.968278368264,77,100,0.77,0.6784561689907251,0.8415673416740169
565,348,8.969953884345916,77,100,0.77,0.6784561689907251,0.8415673416740169
565,349,8.97162940042783,77,100,0.77,0.6784561689907251,0.8415673416740169
565,350,8.973304916509743,77,100,0.77,0.6784561689907251,0.8415673416740169
565,351,8.974980432591659,77,100,0.77,0.6784561689907251,0.8415673416740169
565,352,8.976655948673573,77,100,0.77,0.6784561689907251,0.8415673416740169
565,353,8.978331464755488,77,100,0.77,0.6784561689907251,0.8415673416740169
565,354,8.980006980837402,75,100,0.75,0.6569553637346054,0.8245478868808965
565,355,8.981682496919317,146,200,0.73,0.66456564747098,0.786765502261297
565,359,8.988384561246976,20,25,0.8,0.6086904946512341,0.9113941536925313
565,362,8.993411109492719,20,25,0.8,0.6086904946512341,0.9113941536925313
565,363,8.995086625574633,157,200,0.785,0.722976925984516,0.8362812378141752
565,365,8.998437657738462,22,25,0.88,0.7004420590811533,0.9583318288209496
565,395,9.048703140195899,153,200,0.765,0.7015863106396482,0.8184256662258015
565,403,9.062107268851216,150,200,0.75,0.6856590163422495,0.804918320323269
565,411,9.075511397506531,154,200,0.77,0.7069169558159164,0.8229065677828437
566,60,8.502249278042736,21,25,0.84,0.6534637822439173,0.9359654858790166
566,229,8.785411495886295,17,25,0.68,0.4841026912048403,0.827948097801419
566,314,8.927830362849033,21,25,0.84,0.6534637822439173,0.9359654858790166
566,335,8.963016200569239,18,25,0.72,0.5242339465222646,0.8571614622631633
566,338,8.968042748814982,77,100,0.77,0.6784561689907251,0.8415673416740169
566,339,8.969718264896898,77,100,0.77,0.6784561689907251,0.8415673416740169
566,340,8.971393780978811,77,100,0.77,0.6784561689907251,0.8415673416740169
566,341,8.973069297060725,77,100,0.77,0.6784561689907251,0.8415673416740169
566,342,8.97474481314264,77,100,0.77,0.6784561689907251,0.8415673416740169
566,343,8.976420329224554,77,100,0.77,0.6784561689907251,0.8415673416740169
566,344,8.97809584530647,77,100,0.77,0.6784561689907251,0.8415673416740169
566,345,8.979771361388384,75,100,0.75,0.6569553637346054,0.8245478868808965
566,346,8.9814468774703,146,200,0.73,0.66456564747098,0.786765502261297
566,351,8.989824457879871,20,25,0.8,0.6086904946512341,0.9113941536925313
566,353,8.9931754900437,20,25,0.8,0.6086904946512341,0.9113941536925313
566,354,8.994851006125614,154,200,0.77,0.7069169558159164,0.8229065677828437
566,355,8.99652652220753,22,25,0.88,0.7004420590811533,0.9583318288209496
566,356,8.998202038289444,22,25,0.88,0.7004420590811533,0.9583318288209496
566,386,9.04846752074688,155,200,0.775,0.7122587671141067,0.8273763032179636
566,394,9.061871649402198,151,200,0.755,0.6909575639021187,0.8094313194967102
566,402,9.075275778057513,155,200,0.775,0.7122587671141067,0.8273763032179636
567,51,8.502013658593716,21,25,0.84,0.6534637822439173,0.9359654858790166
567,220,8.785175876437277,17,25,0.68,0.4841026912048403,0.827948097801419
567,305,8.927594743400014,21,25,0.84,0.6534637822439173,0.9359654858790166
567,326,8.96278058112022,18,25,0.72,0.5242339465222646,0.8571614622631633
567,329,8.967807129365964,77,100,0.77,0.6784561689907251,0.8415673416740169
567,330,8.969482645447878,77,100,0.77,0.6784561689907251,0.8415673416740169
567,331,8.971158161529793,77,100,0.77,0.6784561689907251,0.8415673416740169
567,332,8.972833677611707,77,100,0.77,0.6784561689907251,0.8415673416740169
567,333,8.974509193693622,77,100,0.77,0.6784561689907251,0.8415673416740169
567,334,8.976184709775536,77,100,0.77,0.6784561689907251,0.8415673416740169
567,335,8.977860225857452,77,100,0.77,0.6784561689907251,0.8415673416740169
567,336,8.979535741939365,75,100,0.75,0.6569553637346054,0.8245478868808965
567,337,8.98121125802128,146,200,0.73,0.66456564747098,0.786765502261297
567,342,8.989588838430853,20,25,0.8,0.6086904946512341,0.9113941536925313
567,344,8.992939870594682,20,25,0.8,0.6086904946512341,0.9113941536925313
567,345,8.994615386676596,156,200,0.78,0.7176120002896181,0.8318346167757626
567,346,8.996290902758512,22,25,0.88,0.7004420590811533,0.9583318288209496
567,347,8.997966418840425,22,25,0.88,0.7004420590811533,0.9583318288209496
567,377,9.048231901297862,155,200,0.775,0.7122587671141067,0.8273763032179636
567,385,9.06163602995318,152,200,0.76,0.6962665896736326,0.8139338404585067
567,393,9.075040158608495,155,200,0.775,0.7122587671141067,0.8273763032179636
568,42,8.501778039144696,21,25,0.84,0.6534637822439173,0.9359654858790166
568,211,8.784940256988257,17,25,0.68,0.4841026912048403,0.827948097801419
568,296,8.927359123950994,21,25,0.84,0.6534637822439173,0.9359654858790166
568,317,8.962544961671199,19,25,0.76,0.5657031648291212,0.8850368637354755
568,320,8.967571509916944,77,100,0.77,0.6784561689907251,0.8415673416740169
568,321,8.969247025998857,77,100,0.77,0.6784561689907251,0.8415673416740169
568,322,8.970922542080773,77,100,0.77,0.6784561689907251,0.8415673416740169
568,323,8.972598058162687,77,100,0.77,0.6784561689907251,0.8415673416740169
568,324,8.974273574244602,77,100,0.77,0.6784561689907251,0.8415673416740169
568,325,8.975949090326516,77,100,0.77,0.6784561689907251,0.8415673416740169
568,326,8.97762460640843,77,100,0.77,0.6784561689907251,0.8415673416740169
568,327,8.979300122490345,77,100,0.77,0.6784561689907251,0.8415673416740169
568,328,8.980975638572259,154,200,0.77,0.7069169558159164,0.8229065677828437
568,333,8.989353218981833,20,25,0.8,0.6086904946512341,0.9113941536925313
568,336,8.994379767227576,158,200,0.79,0.7283538308774716,0.84071587965453
568,337,8.996055283309492,22,25,0.88,0.7004420590811533,0.9583318288209496
568,338,8.997730799391405,22,25,0.88,0.7004420590811533,0.9583318288209496
568,368,9.047996281848842,156,200,0.78,0.7176120002896181,0.8318346167757626
568,376,9.061400410504158,152,200,0.76,0.6962665896736326,0.8139338404585067
568,384,9.074804539159475,155,200,0.775,0.7122587671141067,0.8273763032179636
569,33,8.501542419695678,21,25,0.84,0.6534637822439173,0.9359654858790166
569,202,8.784704637539239,17,25,0.68,0.4841026912048403,0.827948097801419
569,287,8.927123504501976,21,25,0.84,0.6534637822439173,0.9359654858790166
569,308,8.96230934222218,19,25,0.76,0.5657031648291212,0.8850368637354755
569,311,8.967335890467925,78,100,0.78,0.6892964640723263,0.8499871766170359
569,312,8.96901140654984,78,100,0.78,0.6892964640723263,0.8499871766170359
569,313,8.970686922631755,78,100,0.78,0.6892964640723263,0.8499871766170359
569,314,8.972362438713668,78,100,0.78,0.6892964640723263,0.8499871766170359
569,315,8.974037954795582,78,100,0.78,0.6892964640723263,0.8499871766170359
569,316,8.975713470877498,78,100,0.78,0.6892964640723263,0.8499871766170359
569,317,8.977388986959411,78,100,0.78,0.6892964640723263,0.8499871766170359
569,318,8.979064503041327,78,100,0.78,0.6892964640723263,0.8499871766170359
569,319,8.98074001912324,155,200,0.775,0.7122587671141067,0.8273763032179636
569,324,8.989117599532815,20,25,0.8,0.6086904946512341,0.9113941536925313
569,327,8.994144147778558,159,200,0.795,0.7337430189543738,0.8451382383109382
569,328,8.995819663860471,22,25,0.88,0.7004420590811533,0.9583318288209496
569,329,8.997495179942387,22,25,0.88,0.7004420590811533,0.9583318288209496
569,359,9.047760662399824,156,200,0.78,0.7176120002896181,0.8318346167757626
569,367,9.06116479105514,153,200,0.765,0.7015863106396482,0.8184256662258015
569,375,9.074568919710456,155,200,0.775,0.7122587671141067,0.8273763032179636
570,24,8.501306800246658,21,25,0.84,0.6534637822439173,0.9359654858790166
570,194,8.786144534172132,17,25,0.68,0.4841026912048403,0.827948097801419
570,278,8.926887885052956,21,25,0.84,0.6534637822439173,0.9359654858790166
570,299,8.96207372277316,19,25,0.76,0.5657031648291212,0.8850368637354755
570,302,8.967100271018904,78,100,0.78,0.6892964640723263,0.8499871766170359
570,303,8.96877578710082,78,100,0.78,0.6892964640723263,0.8499871766170359
570,304,8.970451303182733,78,100,0.78,0.6892964640723263,0.8499871766170359
570,305,8.972126819264648,78,100,0.78,0.6892964640723263,0.8499871766170359
570,306,8.973802335346562,78,100,0.78,0.6892964640723263,0.8499871766170359
570,307,8.975477851428478,78,100,0.78,0.6892964640723263,0.8499871766170359
570,308,8.977153367510391,78,100,0.78,0.6892964640723263,0.8499871766170359
570,309,8.978828883592307,78,100,0.78,0.6892964640723263,0.8499871766170359
570,310,8.98050439967422,155,200,0.775,0.7122587671141067,0.8273763032179636
570,315,8.988881980083793,20,25,0.8,0.6086904946512341,0.9113941536925313
570,318,8.993908528329538,159,200,0.795,0.7337430189543738,0.8451382383109382
570,319,8.995584044411451,22,25,0.88,0.7004420590811533,0.9583318288209496
570,320,8.997259560493367,22,25,0.88,0.7004420590811533,0.9583318288209496
570,350,9.047525042950802,156,200,0.78,0.7176120002896181,0.8318346167757626
570,358,9.06092917160612,154,200,0.77,0.7069169558159164,0.8229065677828437
570,366,9.074333300261436,156,200,0.78,0.7176120002896181,0.8318346167757626
571,16,8.502746696879553,21,25,0.84,0.6534637822439173,0.9359654858790166
571,185,8.785908914723114,17,25,0.68,0.4841026912048403,0.827948097801419
571,269,8.926652265603936,21,25,0.84,0.6534637822439173,0.9359654858790166
571,290,8.961838103324142,19,25,0.76,0.5657031648291212,0.8850368637354755
571,294,8.9685401676518,78,100,0.78,0.6892964640723263,0.8499871766170359
571,295,8.970215683733715,78,100,0.78,0.6892964640723263,0.8499871766170359
571,296,8.97189119981563,78,100,0.78,0.6892964640723263,0.8499871766170359
571,297,8.973566715897544,78,100,0.78,0.6892964640723263,0.8499871766170359
571,298,8.97524223197946,78,100,0.78,0.6892964640723263,0.8499871766170359
571,299,8.976917748061373,78,100,0.78,0.6892964640723263,0.8499871766170359
571,300,8.978593264143289,78,100,0.78,0.6892964640723263,0.8499871766170359
571,301,8.980268780225202,76,100,0.76,0.6676766357190022,0.8330867449211199
571,302,8.981944296307116,149,200,0.745,0.6803707412567906,0.8003950486754174
571,306,8.988646360634775,20,25,0.8,0.6086904946512341,0.9113941536925313
571,309,8.99367290888052,20,25,0.8,0.6086904946512341,0.9113941536925313
571,310,8.995348424962433,161,200,0.805,0.7445595557369519,0.8539447949949808
571,312,8.998699457126262,22,25,0.88,0.7004420590811533,0.9583318288209496
571,342,9.0489649395837,157,200,0.785,0.722976925984516,0.8362812378141752
571,350,9.062369068239015,154,200,0.77,0.7069169558159164,0.8229065677828437
571,358,9.075773196894332,156,200,0.78,0.7176120002896181,0.8318346167757626
572,7,8.502511077430535,21,25,0.84,0.6534637822439173,0.9359654858790166
572,176,8.785673295274096,17,25,0.68,0.4841026912048403,0.827948097801419
572,260,8.926416646154918,21,25,0.84,0.6534637822439173,0.9359654858790166
572,282,8.963277999957038,19,25,0.76,0.5657031648291212,0.8850368637354755
572,285,8.968304548202783,78,100,0.78,0.6892964640723263,0.8499871766170359
572,286,8.969980064284696,78,100,0.78,0.6892964640723263,0.8499871766170359
572,287,8.971655580366612,78,100,0.78,0.6892964640723263,0.8499871766170359
572,288,8.973331096448526,78,100,0.78,0.6892964640723263,0.8499871766170359
572,289,8.975006612530441,78,100,0.78,0.6892964640723263,0.8499871766170359
572,290,8.976682128612355,78,100,0.78,0.6892964640723263,0.8499871766170359
572,291,8.978357644694269,78,100,0.78,0.6892964640723263,0.8499871766170359
572,292,8.980033160776184,77,100,0.77,0.6784561689907251,0.8415673416740169
572,293,8.981708676858098,150,200,0.75,0.6856590163422495,0.804918320323269
572,297,8.988410741185756,20,25,0.8,0.6086904946512341,0.9113941536925313
572,300,8.993437289431501,20,25,0.8,0.6086904946512341,0.9113941536925313
572,301,8.995112805513415,161,200,0.805,0.7445595557369519,0.8539447949949808
572,303,8.998463837677244,22,25,0.88,0.7004420590811533,0.9583318288209496
572,333,9.048729320134681,158,200,0.79,0.7283538308774716,0.84071587965453
572,341,9.062133448789996,155,200,0.775,0.7122587671141067,0.8273763032179636
572,349,9.075537577445314,157,200,0.785,0.722976925984516,0.8362812378141752
573,167,8.785437675825076,17,25,0.68,0.4841026912048403,0.827948097801419
573,252,8.927856542787813,21,25,0.84,0.6534637822439173,0.9359654858790166
573,273,8.963042380508018,19,25,0.76,0.5657031648291212,0.8850368637354755
573,276,8.968068928753762,78,100,0.78,0.6892964640723263,0.8499871766170359
573,277,8.969744444835676,78,100,0.78,0.6892964640723263,0.8499871766170359
573,278,8.97141996091759,78,100,0.78,0.6892964640723263,0.8499871766170359
573,279,8.973095476999505,78,100,0.78,0.6892964640723263,0.8499871766170359
573,280,8.97477099308142,78,100,0.78,0.6892964640723263,0.8499871766170359
573,281,8.976446509163335,78,100,0.78,0.6892964640723263,0.8499871766170359
573,282,8.978122025245248,78,100,0.78,0.6892964640723263,0.8499871766170359
573,283,8.979797541327164,78,100,0.78,0.6892964640723263,0.8499871766170359
573,284,8.981473057409078,152,200,0.76,0.6962665896736326,0.8139338404585067
573,289,8.989850637818652,20,25,0.8,0.6086904946512341,0.9113941536925313
573,291,8.99320166998248,20,25,0.8,0.6086904946512341,0.9113941536925313
573,292,8.994877186064395,159,200,0.795,0.7337430189543738,0.8451382383109382
573,293,8.996552702146309,22,25,0.88,0.7004420590811533,0.9583318288209496
573,294,8.998228218228224,22,25,0.88,0.7004420590811533,0.9583318288209496
573,324,9.048493700685661,158,200,0.79,0.7283538308774716,0.84071587965453
573,332,9.061897829340976,157,200,0.785,0.722976925984516,0.8362812378141752
573,340,9.075301957996293,159,200,0.795,0.7337430189543738,0.8451382383109382
574,158,8.785202056376056,17,25,0.68,0.4841026912048403,0.827948097801419
574,243,8.927620923338793,21,25,0.84,0.6534637822439173,0.9359654858790166
574,264,8.962806761059,19,25,0.76,0.5657031648291212,0.8850368637354755
574,267,8.967833309304742,78,100,0.78,0.6892964640723263,0.8499871766170359
574,268,8.969508825386658,78,100,0.78,0.6892964640723263,0.8499871766170359
574,269,8.971184341468572,78,100,0.78,0.6892964640723263,0.8499871766170359
574,270,8.972859857550487,78,100,0.78,0.6892964640723263,0.8499871766170359
574,271,8.974535373632401,78,100,0.78,0.6892964640723263,0.8499871766170359
574,272,8.976210889714316,78,100,0.78,0.6892964640723263,0.8499871766170359
574,273,8.97788640579623,78,100,0.78,0.6892964640723263,0.8499871766170359
574,274,8.979561921878146,78,100,0.78,0.6892964640723263,0.8499871766170359
574,275,8.98123743796006,152,200,0.76,0.6962665896736326,0.8139338404585067
574,280,8.989615018369632,20,25,0.8,0.6086904946512341,0.9113941536925313
574,282,8.992966050533461,20,25,0.8,0.6086904946512341,0.9113941536925313
574,283,8.994641566615377,159,200,0.795,0.7337430189543738,0.8451382383109382
574,284,8.99631708269729,22,25,0.88,0.7004420590811533,0.9583318288209496
574,285,8.997992598779206,22,25,0.88,0.7004420590811533,0.9583318288209496
574,315,9.048258081236641,158,200,0.79,0.7283538308774716,0.84071587965453
574,323,9.061662209891958,157,200,0.785,0.722976925984516,0.8362812378141752
574,331,9.075066338547275,161,200,0.805,0.7445595557369519,0.8539447949949808
575,149,8.784966436927036,17,25,0.68,0.4841026912048403,0.827948097801419
575,234,8.927385303889773,21,25,0.84,0.6534637822439173,0.9359654858790166
575,255,8.96257114160998,19,25,0.76,0.5657031648291212,0.8850368637354755
575,258,8.967597689855722,78,100,0.78,0.6892964640723263,0.8499871766170359
575,259,8.969273205937638,78,100,0.78,0.6892964640723263,0.8499871766170359
575,260,8.970948722019552,78,100,0.78,0.6892964640723263,0.8499871766170359
575,261,8.972624238101467,78,100,0.78,0.6892964640723263,0.8499871766170359
575,262,8.97429975418338,78,100,0.78,0.6892964640723263,0.8499871766170359
575,263,8.975975270265296,78,100,0.78,0.6892964640723263,0.8499871766170359
575,264,8.97765078634721,78,100,0.78,0.6892964640723263,0.8499871766170359
575,265,8.979326302429126,78,100,0.78,0.6892964640723263,0.8499871766170359
575,266,8.98100181851104,158,200,0.79,0.7283538308774716,0.84071587965453
575,271,8.989379398920612,20,25,0.8,0.6086904946512341,0.9113941536925313
575,274,8.994405947166356,162,200,0.81,0.7499876124094633,0.8583282850557797
575,275,8.99608146324827,22,25,0.88,0.7004420590811533,0.9583318288209496
575,276,8.997756979330186,22,25,0.88,0.7004420590811533,0.9583318288209496
575,306,9.048022461787621,160,200,0.8,0.7391448129154138,0.8495479910832086
575,314,9.061426590442938,158,200,0.79,0.7283538308774716,0.84071587965453
575,322,9.074830719098255,161,200,0.805,0.7445595557369519,0.8539447949949808
576,140,8.784730817478017,17,25,0.68,0.4841026912048403,0.827948097801419
576,225,8.927149684440755,21,25,0.84,0.6534637822439173,0.9359654858790166
576,246,8.962335522160961,19,25,0.76,0.5657031648291212,0.8850368637354755
576,249,8.967362070406704,79,100,0.79,0.7002003108844285,0.8583434598295538
576,250,8.96903758648862,79,100,0.79,0.7002003108844285,0.8583434598295538
576,251,8.970713102570533,79,100,0.79,0.7002003108844285,0.8583434598295538
576,252,8.972388618652449,79,100,0.79,0.7002003108844285,0.8583434598295538
576,253,8.974064134734363,79,100,0.79,0.7002003108844285,0.8583434598295538
576,254,8.975739650816276,79,100,0.79,0.7002003108844285,0.8583434598295538
576,255,8.977415166898192,79,100,0.79,0.7002003108844285,0.8583434598295538
576,256,8.979090682980106,79,100,0.79,0.7002003108844285,0.8583434598295538
576,257,8.980766199062021,160,200,0.8,0.7391448129154138,0.8495479910832086
576,262,8.989143779471593,20,25,0.8,0.6086904946512341,0.9113941536925313
576,265,8.994170327717338,163,200,0.815,0.755429371876425,0.8626980723221283
576,266,8.995845843799252,22,25,0.88,0.7004420590811533,0.9583318288209496
576,267,8.997521359881166,22,25,0.88,0.7004420590811533,0.9583318288209496
576,297,9.047786842338603,161,200,0.805,0.7445595557369519,0.8539447949949808
576,305,9.06119097099392,159,200,0.795,0.7337430189543738,0.8451382383109382
576,313,9.074595099649237,161,200,0.805,0.7445595557369519,0.8539447949949808
577,132,8.786170714110915,17,25,0.68,0.4841026912048403,0.827948097801419
577,216,8.926914064991736,22,25,0.88,0.7004420590811533,0.9583318288209496
577,237,8.962099902711943,19,25,0.76,0.5657031648291212,0.8850368637354755
577,240,8.967126450957686,79,100,0.79,0.7002003108844285,0.8583434598295538
577,241,8.968801967039601,79,100,0.79,0.7002003108844285,0.8583434598295538
577,242,8.970477483121515,79,100,0.79,0.7002003108844285,0.8583434598295538
577,243,8.972152999203429,79,100,0.79,0.7002003108844285,0.8583434598295538
577,244,8.973828515285344,79,100,0.79,0.7002003108844285,0.8583434598295538
577,245,8.975504031367258,79,100,0.79,0.7002003108844285,0.8583434598295538
577,246,8.977179547449174,79,100,0.79,0.7002003108844285,0.8583434598295538
577,247,8.978855063531087,79,100,0.79,0.7002003108844285,0.8583434598295538
577,248,8.980530579613003,160,200,0.8,0.7391448129154138,0.8495479910832086
577,253,8.988908160022575,20,25,0.8,0.6086904946512341,0.9113941536925313
577,256,8.993934708268318,163,200,0.815,0.755429371876425,0.8626980723221283
577,257,8.995610224350234,22,25,0.88,0.7004420590811533,0.9583318288209496
577,258,8.997285740432147,22,25,0.88,0.7004420590811533,0.9583318288209496
577,288,9.047551222889584,161,200,0.805,0.7445595557369519,0.8539447949949808
577,296,9.060955351544902,161,200,0.805,0.7445595557369519,0.8539447949949808
577,304,9.074359480200217,161,200,0.805,0.7445595557369519,0.8539447949949808
578,123,8.785935094661893,17,25,0.68,0.4841026912048403,0.827948097801419
578,207,8.926678445542716,22,25,0.88,0.7004420590811533,0.9583318288209496
578,228,8.961864283262923,19,25,0.76,0.5657031648291212,0.8850368637354755
578,232,8.96856634759058,80,100,0.8,0.7111708336357506,0.8666330671028518
578,233,8.970241863672495,80,100,0.8,0.7111708336357506,0.8666330671028518
578,234,8.971917379754409,80,100,0.8,0.7111708336357506,0.8666330671028518
578,235,8.973592895836324,80,100,0.8,0.7111708336357506,0.8666330671028518
578,236,8.975268411918238,80,100,0.8,0.7111708336357506,0.8666330671028518
578,237,8.976943928000154,80,100,0.8,0.7111708336357506,0.8666330671028518
578,238,8.978619444082067,80,100,0.8,0.7111708336357506,0.8666330671028518
578,239,8.980294960163983,78,100,0.78,0.6892964640723263,0.8499871766170359
578,240,8.981970476245897,154,200,0.77,0.7069169558159164,0.8229065677828437
578,244,8.988672540573555,20,25,0.8,0.6086904946512341,0.9113941536925313
578,247,8.993699088819298,20,25,0.8,0.6086904946512341,0.9113941536925313
578,248,8.995374604901214,166,200,0.83,0.7718411632128768,0.8757209211856076
578,250,8.998725637065043,22,25,0.88,0.7004420590811533,0.9583318288209496
578,280,9.048991119522478,162,200,0.81,0.7499876124094633,0.8583282850557797
578,288,9.062395248177795,162,200,0.81,0.7499876124094633,0.8583282850557797
578,296,9.075799376833112,164,200,0.82,0.7608852492032754,0.8670537417285882
579,114,8.785699475212875,17,25,0.68,0.4841026912048403,0.827948097801419
579,198,8.926442826093698,22,25,0.88,0.7004420590811533,0.9583318288209496
579,220,8.963304179895818,19,25,0.76,0.5657031648291212,0.8850368637354755
579,223,8.968330728141561,80,100,0.8,0.7111708336357506,0.8666330671028518
579,224,8.970006244223477,80,100,0.8,0.7111708336357506,0.8666330671028518
579,225,8.97168176030539,80,100,0.8,0.7111708336357506,0.8666330671028518
579,226,8.973357276387306,80,100,0.8,0.7111708336357506,0.8666330671028518
579,227,8.97503279246922,80,100,0.8,0.7111708336357506,0.8666330671028518
579,228,8.976708308551135,80,100,0.8,0.7111708336357506,0.8666330671028518
579,229,8.978383824633049,80,100,0.8,0.7111708336357506,0.8666330671028518
579,230,8.980059340714963,79,100,0.79,0.7002003108844285,0.8583434598295538
579,231,8.981734856796878,156,200,0.78,0.7176120002896181,0.8318346167757626
579,235,8.988436921124537,20,25,0.8,0.6086904946512341,0.9113941536925313
579,238,8.99346346937028,20,25,0.8,0.6086904946512341,0.9113941536925313
579,239,8.995138985452195,167,200,0.835,0.777342184108311,0.8800314470234837
579,241,8.998490017616025,23,25,0.92,0.7503389087653979,0.9777795989158737
579,271,9.04875550007346,162,200,0.81,0.7499876124094633,0.8583282850557797
579,279,9.062159628728777,162,200,0.81,0.7499876124094633,0.8583282850557797
579,287,9.075563757384094,166,200,0.83,0.7718411632128768,0.8757209211856076
580,105,8.785463855763854,18,25,0.72,0.5242339465222646,0.8571614622631633
580,190,8.927882722726592,22,25,0.88,0.7004420590811533,0.9583318288209496
580,211,8.963068560446798,19,25,0.76,0.5657031648291212,0.8850368637354755
580,214,8.968095108692541,81,100,0.81,0.7222115454423077,0.8748524853209148
580,215,8.969770624774457,81,100,0.81,0.7222115454423077,0.8748524853209148
580,216,8.97144614085637,81,100,0.81,0.7222115454423077,0.8748524853209148
580,217,8.973121656938286,81,100,0.81,0.7222115454423077,0.8748524853209148
580,218,8.9747971730202,81,100,0.81,0.7222115454423077,0.8748524853209148
580,219,8.976472689102113,81,100,0.81,0.7222115454423077,0.8748524853209148
580,220,8.978148205184029,81,100,0.81,0.7222115454423077,0.8748524853209148
580,221,8.979823721265943,79,100,0.79,0.7002003108844285,0.8583434598295538
580,222,8.981499237347858,157,200,0.785,0.722976925984516,0.8362812378141752
580,227,8.98987681775743,20,25,0.8,0.6086904946512341,0.9113941536925313
580,229,8.99322784992126,20,25,0.8,0.6086904946512341,0.9113941536925313
580,230,8.994903366003173,164,200,0.82,0.7608852492032754,0.8670537417285882
580,231,8.996578882085089,23,25,0.92,0.7503389087653979,0.9777795989158737
580,232,8.998254398167003,23,25,0.92,0.7503389087653979,0.9777795989158737
580,262,9.04851988062444,162,200,0.81,0.7499876124094633,0.8583282850557797
580,270,9.061924009279757,162,200,0.81,0.7499876124094633,0.8583282850557797
580,278,9.075328137935074,166,200,0.83,0.7718411632128768,0.8757209211856076
581,96,8.785228236314836,19,25,0.76,0.5657031648291212,0.8850368637354755
581,181,8.927647103277573,22,25,0.88,0.7004420590811533,0.9583318288209496
581,202,8.96283294099778,19,25,0.76,0.5657031648291212,0.8850368637354755
